Date,Close,Prediction
2021-07-31,333.5495910644531,331.69644
2021-08-01,333.4840087890625,336.68323
2021-08-02,331.1031188964844,341.43774
2021-08-03,322.74774169921875,344.98645
2021-08-04,334.9187927246094,346.10654
2021-08-05,337.8738708496094,347.52353
2021-08-06,342.1369934082031,349.2992
2021-08-07,355.7413635253906,351.63263
2021-08-08,342.06475830078125,355.92413
2021-08-09,354.9668273925781,358.61578
2021-08-10,371.9543762207031,361.96646
2021-08-11,391.7570495605469,367.65915
2021-08-12,385.8189697265625,376.6737
2021-08-13,410.94488525390625,385.222
2021-08-14,409.03448486328125,395.9481
2021-08-15,414.59503173828125,405.86636
2021-08-16,417.4708557128906,414.6305
2021-08-17,401.9089050292969,421.8058
2021-08-18,398.25146484375,424.6647
2021-08-19,430.9888610839844,424.23288
2021-08-20,454.9363098144531,426.9631
2021-08-21,448.9202575683594,434.47455
2021-08-22,449.0534973144531,442.47098
2021-08-23,499.8905944824219,449.5343
2021-08-24,471.595458984375,462.60068
2021-08-25,502.7862548828125,472.466
2021-08-26,479.006103515625,483.7934
2021-08-27,494.4986877441406,490.41714
2021-08-28,486.1969299316406,495.83627
2021-08-29,480.28302001953125,498.42957
2021-08-30,459.4907531738281,498.23013
2021-08-31,464.4187316894531,493.48825
2021-09-01,490.0687255859375,487.911
2021-09-02,483.9210510253906,486.6274
2021-09-03,488.6047058105469,486.9022
2021-09-04,498.07843017578125,488.7527
2021-09-05,504.619873046875,492.6118
2021-09-06,495.9250183105469,497.9251
2021-09-07,417.5087890625,501.87112
2021-09-08,415.1131591796875,492.77
2021-09-09,421.27001953125,478.10382
2021-09-10,401.6217956542969,463.71677
2021-09-11,405.5273742675781,448.83652
2021-09-12,416.6832275390625,436.7016
2021-09-13,399.0634460449219,429.61444
2021-09-14,414.2362365722656,423.77383
2021-09-15,431.42303466796875,421.85373
2021-09-16,424.64923095703125,424.88776
2021-09-17,406.6328125,429.10373
2021-09-18,410.8092956542969,430.64093
2021-09-19,408.4716491699219,431.1261
2021-09-20,361.9659118652344,430.5586
2021-09-21,344.53460693359375,422.57828
2021-09-22,379.4403381347656,409.35782
2021-09-23,383.8204040527344,400.48175
2021-09-24,355.3162841796875,395.83844
2021-09-25,349.8800964355469,389.99777
2021-09-26,344.1817626953125,383.67685
2021-09-27,336.19122314453125,377.22977
2021-09-28,333.0325927734375,370.53003
2021-09-29,367.9895935058594,364.25656
2021-09-30,387.0573425292969,364.2842
2021-10-01,421.6431884765625,370.47678
2021-10-02,428.09832763671875,384.1788
2021-10-03,430.5088195800781,400.7715
2021-10-04,425.7489013671875,416.6812
2021-10-05,442.7061462402344,428.94916
2021-10-06,435.4013671875,439.7749
2021-10-07,438.7617492675781,446.89056
2021-10-08,419.10205078125,451.32245
