Date,Close,Prediction
2021-07-31,2536.2099609375,2438.7053
2021-08-01,2561.85205078125,2493.9553
2021-08-02,2610.1533203125,2546.9734
2021-08-03,2502.349609375,2597.9463
2021-08-04,2724.619873046875,2624.5488
2021-08-05,2827.328857421875,2668.131
2021-08-06,2890.941650390625,2727.3972
2021-08-07,3157.23876953125,2794.5273
2021-08-08,3013.732666015625,2894.4143
2021-08-09,3167.856201171875,2972.8286
2021-08-10,3141.691162109375,3052.747
2021-08-11,3164.2451171875,3116.3867
2021-08-12,3043.414306640625,3166.024
2021-08-13,3322.211669921875,3183.3057
2021-08-14,3265.443359375,3224.6343
2021-08-15,3310.504150390625,3261.04
2021-08-16,3156.509521484375,3297.065
2021-08-17,3014.845947265625,3304.5234
2021-08-18,3020.08984375,3277.681
2021-08-19,3182.7021484375,3240.6904
2021-08-20,3286.935302734375,3228.827
2021-08-21,3226.083984375,3245.6768
2021-08-22,3242.115478515625,3264.785
2021-08-23,3319.25732421875,3285.4893
2021-08-24,3172.456298828125,3315.4775
2021-08-25,3224.915283203125,3323.2827
2021-08-26,3100.325439453125,3328.2803
2021-08-27,3270.600830078125,3312.359
2021-08-28,3244.4033203125,3315.037
2021-08-29,3227.002685546875,3321.1682
2021-08-30,3224.374267578125,3325.863
2021-08-31,3433.732666015625,3329.006
2021-09-01,3834.828125,3362.0405
2021-09-02,3790.989990234375,3462.6938
2021-09-03,3940.61474609375,3571.0417
2021-09-04,3887.828369140625,3689.083
2021-09-05,3952.133544921875,3783.5496
2021-09-06,3928.37939453125,3861.369
2021-09-07,3426.394287109375,3913.9448
2021-09-08,3497.315185546875,3869.6843
2021-09-09,3427.340087890625,3801.6714
2021-09-10,3211.505859375,3721.638
2021-09-11,3270.278076171875,3617.295
2021-09-12,3410.134521484375,3529.0312
2021-09-13,3285.51171875,3483.0886
2021-09-14,3429.169677734375,3445.9204
2021-09-15,3615.28271484375,3442.0103
2021-09-16,3571.294921875,3481.8914
2021-09-17,3398.538818359375,3529.3052
2021-09-18,3432.018310546875,3547.9067
2021-09-19,3329.447998046875,3556.0867
2021-09-20,2958.993408203125,3542.0881
2021-09-21,2764.43115234375,3465.2317
2021-09-22,3077.867919921875,3344.383
2021-09-23,3155.523681640625,3268.1716
2021-09-24,2931.669189453125,3233.9395
2021-09-25,2925.565673828125,3192.238
2021-09-26,3062.265380859375,3154.3555
2021-09-27,2934.138916015625,3144.1338
2021-09-28,2807.296630859375,3129.1763
2021-09-29,2853.143310546875,3096.5603
2021-09-30,3001.678955078125,3067.6748
2021-10-01,3307.51611328125,3066.0225
2021-10-02,3391.6943359375,3121.4895
2021-10-03,3418.358642578125,3206.6865
2021-10-04,3380.089111328125,3296.5894
2021-10-05,3518.5185546875,3368.6138
2021-10-06,3580.56201171875,3441.1003
2021-10-07,3587.974853515625,3510.0283
2021-10-08,3563.75927734375,3566.4626
2021-10-09,3575.716796875,3603.76
2021-10-10,3425.852783203125,3627.5083
2021-10-11,3545.35400390625,3618.0835
2021-10-12,3492.5732421875,3613.3035
2021-10-13,3606.20166015625,3602.5352
2021-10-14,3786.01416015625,3608.338
2021-10-15,3862.634765625,3647.5134
2021-10-16,3830.382080078125,3707.0352
2021-10-17,3847.1044921875,3761.8735
2021-10-18,3748.76025390625,3808.8525
2021-10-19,3877.65087890625,3829.6667
2021-10-20,4155.9921875,3855.043
2021-10-21,4054.32275390625,3919.4456
2021-10-22,3970.181884765625,3974.3076
2021-10-23,4171.66357421875,4004.1594
2021-10-24,4087.903076171875,4048.6548
2021-10-25,4217.876953125,4078.1094
2021-10-26,4131.10205078125,4116.3525
2021-10-27,3930.25732421875,4138.0127
2021-10-28,4287.31884765625,4118.7056
2021-10-29,4414.74658203125,4139.515
2021-10-30,4325.650390625,4191.8477
2021-10-31,4288.07421875,4236.182
2021-11-01,4324.626953125,4264.9653
2021-11-02,4584.798828125,4287.7124
2021-11-03,4607.19384765625,4343.334
2021-11-04,4537.32421875,4406.112
2021-11-05,4486.2431640625,4451.0776
2021-11-06,4521.5810546875,4473.0435
2021-11-07,4620.5546875,4486.3486
2021-11-08,4812.08740234375,4508.0356
2021-11-09,4735.06884765625,4558.451
2021-11-10,4636.17431640625,4600.065
2021-11-11,4730.38427734375,4616.38
2021-11-12,4667.115234375,4633.736
2021-11-13,4651.46044921875,4637.7266
2021-11-14,4626.35888671875,4633.219
2021-11-15,4557.50390625,4621.887
2021-11-16,4216.365234375,4599.1416
2021-11-17,4287.59375,4523.5947
2021-11-18,4000.65087890625,4451.0874
2021-11-19,4298.306640625,4347.689
2021-11-20,4409.93115234375,4295.758
2021-11-21,4269.73291015625,4290.8086
2021-11-22,4088.457763671875,4287.393
2021-11-23,4340.763671875,4259.9746
2021-11-24,4239.9814453125,4266.1953
2021-11-25,4274.7431640625,4269.396
2021-11-26,4030.908935546875,4277.175
2021-11-27,4096.912109375,4248.2725
2021-11-28,4294.45361328125,4219.1274
2021-11-29,4445.10498046875,4223.48
2021-11-30,4631.47900390625,4263.75
2021-12-01,4586.990234375,4341.441
2021-12-02,4511.30224609375,4415.284
2021-12-03,4220.7060546875,4463.645
2021-12-04,4119.58740234375,4447.5376
2021-12-05,4198.32275390625,4390.819
2021-12-06,4358.7373046875,4336.7314
2021-12-07,4315.0615234375,4315.975
2021-12-08,4439.35791015625,4306.1025
2021-12-09,4119.81591796875,4322.833
2021-12-10,3908.49609375,4299.6245
2021-12-11,4084.452392578125,4233.0303
2021-12-12,4134.453125,4185.7207
2021-12-13,3784.226806640625,4160.946
2021-12-14,3745.4404296875,4097.802
2021-12-15,4018.388671875,4024.869
2021-12-16,3962.4697265625,4000.5007
2021-12-17,3879.486572265625,3992.3035
2021-12-18,3960.860107421875,3981.658
2021-12-19,3922.592529296875,3984.7898
2021-12-20,3933.844482421875,3987.4048
2021-12-21,4020.260009765625,3991.3577
2021-12-22,3982.099609375,4008.0334
2021-12-23,4108.015625,4021.2354
2021-12-24,4047.98291015625,4049.8242
2021-12-25,4093.281005859375,4070.4546
2021-12-26,4067.328125,4091.1233
2021-12-27,4037.547607421875,4103.6675
2021-12-28,3800.89306640625,4105.712
2021-12-29,3628.53173828125,4066.5437
2021-12-30,3713.85205078125,3990.3057
2021-12-31,3682.6328125,3923.045
2022-01-01,3769.697021484375,3865.2158
2022-01-02,3829.56494140625,3834.7642
2022-01-03,3761.38037109375,3830.783
2022-01-04,3794.056640625,3829.7664
2022-01-05,3550.386962890625,3836.2004
2022-01-06,3418.408203125,3808.4038
2022-01-07,3193.21044921875,3751.202
2022-01-08,3091.97265625,3656.4734
2022-01-09,3157.75146484375,3545.605
2022-01-10,3083.097900390625,3454.7153
2022-01-11,3238.111572265625,3375.986
2022-01-12,3372.25830078125,3338.863
2022-01-13,3248.28857421875,3346.2947
2022-01-14,3310.00146484375,3355.1138
2022-01-15,3330.53076171875,3373.3643
2022-01-16,3350.921875,3395.635
2022-01-17,3212.304931640625,3418.883
2022-01-18,3164.025146484375,3417.7905
2022-01-19,3095.825927734375,3398.501
2022-01-20,3001.1201171875,3363.093
2022-01-21,2557.931640625,3311.4473
2022-01-22,2405.18115234375,3195.3147
2022-01-23,2535.0390625,3046.9426
2022-01-24,2440.352294921875,2924.952
2022-01-25,2455.93505859375,2819.385
2022-01-26,2468.0302734375,2740.6042
2022-01-27,2423.001220703125,2688.365
2022-01-28,2547.092041015625,2650.4524
2022-01-29,2597.084716796875,2643.165
2022-01-30,2603.466552734375,2658.332
2022-01-31,2688.27880859375,2682.714
2022-02-01,2792.1171875,2719.801
2022-02-02,2682.85400390625,2771.6406
2022-02-03,2679.16259765625,2805.9463
2022-02-04,2983.5869140625,2825.957
2022-02-05,3014.648193359375,2879.5708
2022-02-06,3057.47607421875,2943.724
2022-02-07,3142.470703125,3009.054
2022-02-08,3122.608642578125,3076.844
2022-02-09,3239.45703125,3131.5786
2022-02-10,3077.482177734375,3188.646
2022-02-11,2927.383544921875,3212.9421
2022-02-12,2917.36279296875,3196.4478
2022-02-13,2883.46337890625,3162.2605
2022-02-14,2933.47900390625,3119.8433
2022-02-15,3179.877197265625,3087.751
2022-02-16,3127.830078125,3101.7607
2022-02-17,2881.48193359375,3127.2395
2022-02-18,2785.7275390625,3119.1719
2022-02-19,2763.701171875,3084.1873
2022-02-20,2628.6484375,3039.096
2022-02-21,2573.816162109375,2976.5813
2022-02-22,2639.29931640625,2908.2524
2022-02-23,2590.359619140625,2857.3767
2022-02-24,2598.067138671875,2815.3389
2022-02-25,2764.53564453125,2785.5813
