Date,Prediction,Close
2021-05-17,33.425141240484244,33.810001
2021-05-18,33.574215563100815,34.189999
2021-05-19,33.97666795553848,33.459999
2021-05-20,33.628730990987755,34.330002
2021-05-21,34.04995087942049,34.060001
2021-05-24,34.082928385627,35.889999
2021-05-25,34.927157152930484,36.07
2021-05-26,36.11231626832187,37.759998
2021-05-27,36.695027170346364,38.91
2021-05-28,38.41106076181264,38.619999
2021-06-01,38.5046657407221,42.34
2021-06-02,40.17133297742398,41.16
2021-06-03,41.50908283755935,40.900002
2021-06-04,40.90743380326309,41.939999
2021-06-07,41.532810712364466,43.68
2021-06-08,42.46681110597278,43.560001
2021-06-09,43.697378955709,42.740002
2021-06-10,43.147871189540844,42.759998
2021-06-11,42.65090433909804,45.68
2021-06-14,44.01291024410924,46.549999
2021-06-15,46.027854649988534,45.150002
2021-06-16,45.46013617125818,45.02
2021-06-17,44.91269359360309,47.360001
2021-06-18,46.05459090153172,46.91
2021-06-21,46.77637832540921,46.509998
2021-06-22,46.636169849165825,44.099998
2021-06-23,45.629439388942984,45.41
2021-06-24,45.26183448194746,45.459999
2021-06-25,45.242865816554996,45.07
2021-06-28,45.2305765362761,49.400002
2021-06-29,47.0486370718829,50.34
2021-06-30,49.885056380037305,53.200001
2021-07-01,51.42865049474715,50.900002
2021-07-02,50.870435252499654,50.400002
2021-07-06,50.725499652284725,50.290001
2021-07-07,50.33111810261515,46.040001
2021-07-08,48.015430428629045,45.599998
2021-07-09,46.13536572891578,45.529999
2021-07-12,45.566484981031905,46.34
2021-07-13,45.91190733372379,44.959999
2021-07-14,45.34460063356233,43.049999
2021-07-15,44.189870129992464,43.68
2021-07-16,43.20345409028101,42.799999
2021-07-19,42.95946987093828,43.349998
2021-07-20,43.21118132896096,44.169998
2021-07-21,43.725180918488974,46.77
2021-07-22,45.06061633632123,46.07
2021-07-23,46.17499195306944,43.990002
2021-07-26,44.67760334923523,43.169998
2021-07-27,43.51987045822307,39.034
