Date,Prediction,Close
2021-05-24,28.455588083294074,29.129999
2021-05-25,29.082343626294325,29.379999
2021-05-26,29.407464678437773,31.57
2021-05-27,31.400778482339934,32.389999
2021-05-28,32.1593730593286,32.130001
2021-06-01,32.108616600829905,34.599998
2021-06-02,34.42930207108971,35.0
2021-06-03,34.703153954197006,35.950001
2021-06-04,35.83716765974987,37.110001
2021-06-07,36.94684737520637,38.360001
2021-06-08,38.16724529615277,39.650002
2021-06-09,39.43445312112548,38.07
2021-06-10,38.223704504391115,38.610001
2021-06-11,38.6426517413127,41.5
2021-06-14,41.28120164618263,42.599998
2021-06-15,42.12232774334097,40.169998
2021-06-16,40.5734504150307,41.029999
2021-06-17,41.073855001181016,44.240002
2021-06-18,44.009107195115256,45.23
2021-06-21,44.97593585955254,43.630001
2021-06-22,43.943981537044145,39.990002
2021-06-23,40.446261239414675,41.610001
2021-06-24,41.88061362326562,40.950001
2021-06-25,40.88157886608705,42.16
2021-06-28,42.06418402593695,45.310001
2021-06-29,45.110626288607705,44.32
2021-06-30,44.29443658218886,44.419998
2021-07-01,44.55559229713811,43.66
2021-07-02,43.750490298256416,43.740002
2021-07-06,43.79083917885645,44.049999
2021-07-07,44.01742547752247,41.470001
2021-07-08,41.78076013734655,40.0
2021-07-09,40.36925778085707,39.919998
2021-07-12,40.07958006894835,39.799999
2021-07-13,39.81599859714245,39.189999
2021-07-14,39.24716128538885,37.77
2021-07-15,38.156347789371125,38.509998
2021-07-16,38.60817018960769,39.029999
2021-07-19,39.04071700652314,39.720001
2021-07-20,39.69002524655664,40.759998
2021-07-21,40.67609418500856,43.869999
2021-07-22,43.660340419654666,43.27
2021-07-23,42.87343545405639,41.0
2021-07-26,41.40214965378943,40.75
2021-07-27,41.207864506708646,34.763401
