Date,Prediction,Close
2021-08-01,2520.9827170055914,2561.85205078125
2021-08-02,2554.7415492773434,2610.1533203125
2021-08-03,2603.041881247044,2502.349609375
2021-08-04,2540.160637490921,2724.619873046875
2021-08-05,2712.360159648446,2827.328857421875
2021-08-06,2797.9622383053625,2890.941650390625
2021-08-07,2878.6136785931017,3157.23876953125
2021-08-08,3137.857387429158,3013.732666015625
2021-08-09,3030.2354698745407,3167.856201171875
2021-08-10,3148.615731713525,3141.691162109375
2021-08-11,3145.023804875659,3164.2451171875
2021-08-12,3161.6433937643287,3043.414306640625
2021-08-13,3095.0839252636465,3322.211669921875
2021-08-14,3302.070321166268,3265.443359375
2021-08-15,3270.9489097472706,3310.504150390625
2021-08-16,3304.2387712477107,3156.509521484375
2021-08-17,3217.8223448438516,3014.845947265625
2021-08-18,3087.951051247401,3020.08984375
2021-08-19,3020.774330043415,3182.7021484375
2021-08-20,3169.3497791505943,3286.935302734375
2021-08-21,3266.30706616341,3226.083984375
2021-08-22,3232.026755007688,3242.115478515625
2021-08-23,3239.632865140405,3319.25732421875
2021-08-24,3313.2584465482355,3172.456298828125
2021-08-25,3220.1892441819623,3224.915283203125
2021-08-26,3217.7876352786575,3100.325439453125
2021-08-27,3145.096465234767,3270.600830078125
2021-08-28,3247.107711355804,3244.4033203125
2021-08-29,3246.5359357648995,3227.002685546875
2021-08-30,3236.1737986956514,3224.374267578125
2021-08-31,3225.7153760873935,3433.732666015625
2021-09-01,3418.1297453833067,3834.828125
2021-09-02,3784.023065151221,3790.989990234375
2021-09-03,3798.984662108129,3940.61474609375
2021-09-04,3921.9711414331937,3887.828369140625
2021-09-05,3892.7704193966047,3952.133544921875
2021-09-06,3944.7896227574074,3928.37939453125
2021-09-07,3931.189997813924,3426.394287109375
2021-09-08,3672.540034944406,3497.315185546875
2021-09-09,3489.6429007477996,3427.340087890625
2021-09-10,3439.008234432517,3211.505859375
2021-09-11,3310.9889014421037,3270.278076171875
2021-09-12,3262.8002292074793,3410.134521484375
2021-09-13,3389.3229378245796,3285.51171875
2021-09-14,3307.4183302457254,3429.169677734375
2021-09-15,3416.205125372737,3615.28271484375
2021-09-16,3593.233789994285,3571.294921875
2021-09-17,3578.586417165424,3398.538818359375
2021-09-18,3476.284261657763,3432.018310546875
2021-09-19,3428.5929353258007,3329.447998046875
2021-09-20,3368.7835867021295,2958.993408203125
2021-09-21,3128.9618515888637,2764.43115234375
2021-09-22,2854.291390395351,3077.867919921875
2021-09-23,3052.873243330686,3155.523681640625
2021-09-24,3137.7446048869556,2931.669189453125
2021-09-25,3017.220868273243,2925.565673828125
2021-09-26,2928.6398483965263,3062.265380859375
2021-09-27,3051.2225849583956,2934.138916015625
2021-09-28,2955.295403664892,2807.296630859375
2021-09-29,2869.729136922809,2853.143310546875
2021-09-30,2848.446007199273,3001.678955078125
2021-10-01,2992.915681905571,3307.51611328125
2021-10-02,3271.0781855411606,3391.6943359375
2021-10-03,3370.885746559378,3418.358642578125
2021-10-04,3411.21435539805,3380.089111328125
2021-10-05,3390.0045443260215,3518.5185546875
2021-10-06,3503.1282135586175,3580.56201171875
2021-10-07,3562.9942528510765,3587.974853515625
2021-10-08,3583.534004434238,3563.75927734375
2021-10-09,3573.189544975101,3575.716796875
2021-10-10,3573.89981607072,3425.852783203125
2021-10-11,3494.078551945067,3545.35400390625
2021-10-12,3530.630837549163,3492.5732421875
2021-10-13,3498.9919038498624,3606.20166015625
2021-10-14,3597.534284493807,3786.01416015625
2021-10-15,3762.416118042367,3862.634765625
2021-10-16,3839.6476642358375,3830.382080078125
2021-10-17,3835.356619611417,3847.1044921875
2021-10-18,3844.185401173824,3748.76025390625
2021-10-19,3790.756469682353,3877.65087890625
2021-10-20,3861.236344020131,4155.9921875
2021-10-21,4121.238353673543,4054.32275390625
2021-10-22,4066.4352198502656,3970.181884765625
2021-10-23,4012.8447380468615,4171.66357421875
2021-10-24,4155.69500111122,4087.903076171875
2021-10-25,4100.29666817102,4217.876953125
2021-10-26,4207.414462361445,4131.10205078125
2021-10-27,4144.993805856073,3930.25732421875
2021-10-28,4027.154276854602,4287.31884765625
2021-10-29,4251.835736906696,4414.74658203125
2021-10-30,4378.7356086495165,4325.650390625
2021-10-31,4337.909349610536,4288.07421875
2021-11-01,4305.802979797196,4324.626953125
2021-11-02,4320.93271948246,4584.798828125
2021-11-03,4566.227246770464,4607.19384765625
2021-11-04,4592.773306199141,4537.32421875
2021-11-05,4564.2398697514145,4486.2431640625
2021-11-06,4512.706335081101,4521.5810546875
2021-11-07,4518.146682953192,4620.5546875
2021-11-08,4606.7285900913275,4812.08740234375
2021-11-09,4789.717763936434,4735.06884765625
