Date,Prediction,Close
2021-07-31,320.608517161845,333.5495910644531
2021-08-01,329.54867263398063,333.4840087890625
2021-08-02,332.4123739761995,331.1031188964844
2021-08-03,333.0071848039095,322.74774169921875
2021-08-04,328.15902966907794,334.9187927246094
2021-08-05,334.3300340901912,337.8738708496094
2021-08-06,337.3764389328459,342.1369934082031
2021-08-07,340.50699271817865,355.7413635253906
2021-08-08,350.6129711623019,342.06475830078125
2021-08-09,350.72984001054505,354.9668273925781
2021-08-10,351.78446549152073,371.9543762207031
2021-08-11,365.4053275683779,391.7570495605469
2021-08-12,384.0411892711208,385.8189697265625
2021-08-13,391.9138750122082,410.94488525390625
2021-08-14,403.7196691622135,409.03448486328125
2021-08-15,407.48596068955476,414.59503173828125
2021-08-16,413.29864191167803,417.4708557128906
2021-08-17,416.65814406446464,401.9089050292969
2021-08-18,415.616941481392,398.25146484375
2021-08-19,403.8363388341916,430.9888610839844
2021-08-20,420.6908753018396,454.9363098144531
2021-08-21,449.1998766237544,448.9202575683594
2021-08-22,454.9961076458251,449.0534973144531
2021-08-23,450.10016266008046,499.8905944824219
2021-08-24,482.84237093739836,471.595458984375
2021-08-25,492.92870143678954,502.7862548828125
2021-08-26,497.07368699038057,479.006103515625
2021-08-27,492.9092423881983,494.4986877441406
2021-08-28,492.91359331131986,486.1969299316406
2021-08-29,492.06387064189545,480.28302001953125
2021-08-30,485.1847801336394,459.4907531738281
2021-08-31,472.9537635588557,464.4187316894531
2021-09-01,465.57119592220835,490.0687255859375
2021-09-02,481.63381769426076,483.9210510253906
2021-09-03,490.2703508627207,488.6047058105469
2021-09-04,488.061987086616,498.07843017578125
2021-09-05,494.56829344167124,504.619873046875
2021-09-06,503.08332104506746,495.9250183105469
2021-09-07,501.64720549087355,417.5087890625
2021-09-08,464.57827484514155,415.1131591796875
2021-09-09,433.6546359686606,421.27001953125
2021-09-10,419.74734908166414,401.6217956542969
2021-09-11,417.3424923906002,405.5273742675781
2021-09-12,407.3931878462248,416.6832275390625
2021-09-13,412.4354173292354,399.0634460449219
2021-09-14,411.2370254364556,414.2362365722656
2021-09-15,411.5711295292365,431.42303466796875
2021-09-16,424.71017564498345,424.64923095703125
2021-09-17,430.0348834474286,406.6328125
2021-09-18,418.7369710232811,410.8092956542969
2021-09-19,411.86666035188756,408.4716491699219
2021-09-20,410.1219452694964,361.9659118652344
2021-09-21,389.0944841832819,344.53460693359375
2021-09-22,365.04830203923956,379.4403381347656
2021-09-23,374.3409872521408,383.8204040527344
2021-09-24,375.9242448087367,355.3162841796875
2021-09-25,375.289762164998,349.8800964355469
2021-09-26,359.36032546239915,344.1817626953125
2021-09-27,348.38299099622054,336.19122314453125
2021-09-28,342.62199589987557,333.0325927734375
2021-09-29,336.3468985073543,367.9895935058594
2021-09-30,356.848129904527,387.0573425292969
2021-10-01,383.049076853251,421.6431884765625
2021-10-02,408.6975975670982,428.09832763671875
2021-10-03,420.26721204455384,430.5088195800781
2021-10-04,429.9117445642361,425.7489013671875
2021-10-05,429.22564665223064,442.7061462402344
2021-10-06,438.47926678434624,435.4013671875
2021-10-07,440.6491070628506,438.7617492675781
2021-10-08,439.2037682357591,419.10205078125
2021-10-09,432.7536415013543,421.5494689941406
2021-10-10,424.3286834013387,405.0693054199219
2021-10-11,416.6485623747844,413.4562072753906
2021-10-12,413.4771337072477,443.8675231933594
2021-10-13,432.52812580855436,470.74969482421875
2021-10-14,460.04667476090793,472.02239990234375
2021-10-15,464.5453896067222,473.70263671875
2021-10-16,473.0550268831057,465.6424560546875
2021-10-17,472.65997272110724,470.62554931640625
2021-10-18,470.04885628831096,485.11102294921875
2021-10-19,479.60433033442047,488.14886474609375
2021-10-20,484.69005707355973,501.02032470703125
2021-10-21,496.2799396418946,471.2569274902344
2021-10-22,493.7512916751133,478.6431579589844
2021-10-23,481.5296438707184,485.90643310546875
2021-10-24,483.03709804635525,476.63311767578125
2021-10-25,482.6631865588723,484.64508056640625
2021-10-26,482.958003400609,478.0250549316406
2021-10-27,481.758797822431,449.00799560546875
2021-10-28,467.3569221274187,492.0155334472656
2021-10-29,488.55265131358976,529.6221313476562
2021-10-30,516.7852009366958,527.9212036132812
2021-10-31,526.0818983437448,524.3644409179688
2021-11-01,526.8493252842204,551.2559204101562
2021-11-02,542.9076776402518,554.4476318359375
2021-11-03,549.3468141436491,568.5787963867188
2021-11-04,563.3915993580705,559.7373046875
2021-11-05,565.0966188148876,608.6480712890625
2021-11-06,593.9648264668639,636.1139526367188
2021-11-07,630.2418590268743,650.4540405273438
2021-11-08,646.3906224972274,654.3150024414062
