Date,Prediction,Close
2021-11-15,65207.19900374541,63557.87109375
2021-11-16,63910.69229919956,60161.24609375
2021-11-17,61018.70178265868,60368.01171875
2021-11-18,60496.07100585107,56942.13671875
2021-11-19,57962.024951483625,58119.578125
2021-11-20,58066.00721056799,59697.1953125
2021-11-21,59272.32244080864,58730.4765625
2021-11-22,58806.99308633859,56289.2890625
2021-11-23,57093.434505452875,57569.07421875
2021-11-24,57530.025826607605,56280.42578125
2021-11-25,56489.142609323215,57274.6796875
2021-11-26,57183.90394185147,53569.765625
2021-11-27,54515.32930889922,54815.078125
2021-11-28,54775.137930505094,57248.45703125
2021-11-29,56591.794006768985,57806.56640625
2021-11-30,57730.81614948252,57005.42578125
2021-12-01,57145.76921055266,57229.828125
2021-12-02,57206.7478487536,56477.81640625
2021-12-03,56668.72891866358,53598.24609375
2021-12-04,54536.03805163924,49200.703125
2021-12-05,50269.28957835405,49368.84765625
2021-12-06,49588.94516420661,50582.625
2021-12-07,50293.260613406725,50700.0859375
2021-12-08,50695.27912880768,50504.796875
2021-12-09,50541.90212801561,47672.12109375
2021-12-10,48535.96444780247,47243.3046875
2021-12-11,47340.74277224881,49362.5078125
2021-12-12,48955.95358637062,50098.3359375
2021-12-13,50035.79644146768,46737.48046875
2021-12-14,47633.67157673944,46612.6328125
2021-12-15,46695.88147608231,48896.72265625
2021-12-16,48411.52448214983,47665.42578125
2021-12-17,47776.14121959199,46202.14453125
2021-12-18,46345.530064778475,46848.77734375
2021-12-19,46845.11220591211,46707.015625
2021-12-20,46723.36693370506,46880.27734375
2021-12-21,46858.15829297425,48936.61328125
2021-12-22,48463.60931004186,48628.51171875
2021-12-23,48646.31872952753,50784.5390625
2021-12-24,50334.61633336495,50822.1953125
2021-12-25,50801.0510359386,50429.859375
2021-12-26,50547.81585961877,50809.515625
2021-12-27,50770.94589017618,50640.41796875
2021-12-28,50657.83913365086,47588.85546875
2021-12-29,48514.03385700762,46444.7109375
2021-12-30,46548.877069757065,47178.125
2021-12-31,47151.33588351575,46306.4453125
2022-01-01,46411.40195427501,47686.8125
2022-01-02,47526.24526486631,47345.21875
2022-01-03,47375.13998447248,46458.1171875
2022-01-04,46757.189787941505,45897.57421875
2022-01-05,45951.351195570554,43569.00390625
2022-01-06,44341.107955427375,43160.9296875
2022-01-07,43294.10656520127,41557.90234375
2022-01-08,42079.02305958437,41733.94140625
2022-01-09,41787.07703925433,41911.6015625
2022-01-10,41856.70384945804,41821.26171875
2022-01-11,41832.541222533764,42735.85546875
2022-01-12,42544.56870092628,43949.1015625
2022-01-13,43609.93837685939,42591.5703125
2022-01-14,42732.20381480074,43099.69921875
2022-01-15,43074.14550592677,43177.3984375
2022-01-16,43160.51080966383,43113.87890625
2022-01-17,43120.75362610884,42250.55078125
2022-01-18,42514.344133502935,42375.6328125
2022-01-19,42403.84409431794,41744.328125
2022-01-20,41919.4799179549,40680.41796875
2022-01-21,40958.79048239962,36457.31640625
2022-01-22,37829.1854947164,35030.25
2022-01-23,35119.21892477479,36276.8046875
2022-01-24,36148.091302920984,36654.328125
2022-01-25,36631.92780262882,36954.00390625
2022-01-26,36844.59852647489,36852.12109375
2022-01-27,36858.95485231206,37138.234375
2022-01-28,37094.73036284076,37784.33203125
2022-01-29,37608.23522115675,38138.1796875
2022-01-30,38093.80819143859,37917.6015625
2022-01-31,37936.35408601599,38483.125
2022-02-01,38398.92358763492,38743.2734375
2022-02-02,38737.87452188009,36952.984375
2022-02-03,37469.40434234438,37154.6015625
2022-02-04,37235.18774081541,41500.875
2022-02-05,40485.71591557093,41441.1640625
2022-02-06,41453.53630411725,42412.43359375
2022-02-07,42198.70393378688,43840.28515625
2022-02-08,43455.14145728959,44118.4453125
2022-02-09,44083.784534282546,44338.796875
2022-02-10,44258.34928684415,43565.11328125
2022-02-11,43759.47184427927,42407.9375
2022-02-12,42709.86342983493,42244.46875
2022-02-13,42281.35182133175,42197.515625
2022-02-14,42197.56893209876,42586.91796875
2022-02-15,42504.24928011112,44575.203125
2022-02-16,44123.052399444125,43961.859375
2022-02-17,44009.98861593167,40538.01171875
2022-02-18,41615.19850662169,40030.9765625
2022-02-19,40150.56010483537,40122.15625
2022-02-20,40129.66802648799,38431.37890625
2022-02-21,38936.57091629797,37075.28125
2022-02-22,37183.78742897984,38286.02734375
2022-02-23,38157.41530836715,37296.5703125
2022-02-24,37407.89722947344,38332.609375
2022-02-25,38189.704084572564,39214.21875
2022-02-26,38892.93222963896,39105.1484375
2022-02-27,39118.08987033355,37709.78515625
2022-02-28,38132.76439374588,43193.234375
2022-03-01,42228.759151906226,44354.63671875
2022-03-02,44265.16248230403,43924.1171875
2022-03-03,43983.331983613934,42451.7890625
2022-03-04,42927.84800931911,39137.60546875
2022-03-05,40214.4028157067,39400.5859375
2022-03-06,39567.527463738115,38419.984375
2022-03-07,38672.9102337765,38062.0390625
2022-03-08,38080.37225127702,38737.26953125
2022-03-09,38643.643125429044,41982.92578125
2022-03-10,41218.277271710416,39437.4609375
2022-03-11,39772.82698577301,38794.97265625
2022-03-12,38829.68958418995,38904.01171875
2022-03-13,38917.371408068204,37849.6640625
2022-03-14,38155.499151782926,39666.75390625
2022-03-15,39409.21981788645,39338.78515625
2022-03-16,39349.59794991199,41143.9296875
2022-03-17,40779.426424273406,40951.37890625
2022-03-18,40960.873616915545,41801.15625
2022-03-19,41637.892252071986,42190.65234375
2022-03-20,42182.97030981343,41247.82421875
2022-03-21,41451.79634497948,41077.99609375
2022-03-22,41124.99708020387,42358.80859375
2022-03-23,42097.550829657994,42892.95703125
2022-03-24,42846.84222651872,43960.93359375
2022-03-25,43666.17490943474,44348.73046875
2022-03-26,44311.16683844853,44500.828125
2022-03-27,44491.48708417893,46820.4921875
2022-03-28,46274.3865034543,47128.00390625
2022-03-29,47081.46026215835,47465.73046875
2022-03-30,47363.821287242296,47062.6640625
2022-03-31,47111.811264329524,45538.67578125
2022-04-01,46015.964508097764,46281.64453125
2022-04-02,46294.58559531254,45868.94921875
2022-04-03,45913.09927960594,46453.56640625
2022-04-04,46370.769123855294,46622.67578125
2022-04-05,46600.270435918814,45555.9921875
2022-04-06,45860.83480725592,43206.73828125
2022-04-07,43971.19670170677,43503.84765625
2022-04-08,43590.84102567617,42287.6640625
2022-04-09,42604.96558218212,42782.13671875
2022-04-10,42776.99035931388,42207.671875
2022-04-11,42271.938112061005,39521.90234375
2022-04-12,40376.108446925515,40127.18359375
2022-04-13,40172.46762764925,41166.73046875
2022-04-14,40895.62720622451,39935.515625
2022-04-15,40089.975132640364,40553.46484375
2022-04-16,40550.145244286185,40424.484375
2022-04-17,40440.09623693806,39716.953125
2022-04-18,39939.77977888239,40826.21484375
2022-04-19,40693.3391219682,41502.75
2022-04-20,41449.72345687061,41374.37890625
2022-04-21,41376.041986537966,40527.36328125
2022-04-22,40791.38290502736,39740.3203125
2022-04-23,39809.87725162486,39486.73046875
2022-04-24,39500.617162544564,39469.29296875
2022-04-25,39478.96522833739,40458.30859375
2022-04-26,40234.251091167804,38117.4609375
2022-04-27,38631.14154415404,39241.12109375
2022-04-28,39272.692413791825,39773.828125
2022-04-29,39748.3456537476,38609.82421875
2022-04-30,38852.61344310283,37714.875
2022-05-01,37804.16624700871,38469.09375
2022-05-02,38399.28668664417,38529.328125
2022-05-03,38534.49876993818,37750.453125
2022-05-04,37982.96896947902,39698.37109375
2022-05-05,39413.68967950346,36575.140625
2022-05-06,37134.80983117263,36040.921875
2022-05-07,36197.19118032956,35501.953125
2022-05-08,35553.210992784436,34059.265625
2022-05-09,34527.36101318495,30296.953125
2022-05-10,31551.669414680546,31022.90625
2022-05-11,31039.354116736806,28936.35546875
2022-05-12,29426.432008707685,29047.751953125
2022-05-13,29131.21468497952,29283.103515625
2022-05-14,29221.788869508364,30101.265625
2022-05-15,29889.171570742725,31305.11328125
2022-05-16,30975.294127111243,29862.91796875
2022-05-17,30040.759950605247,30425.857421875
2022-05-18,30383.661424766175,28720.271484375
2022-05-19,29129.02512583639,30314.333984375
2022-05-20,30189.848752419974,29200.740234375
2022-05-21,29339.112888048956,29432.2265625
2022-05-22,29457.975259920935,30323.72265625
2022-05-23,30114.62864917697,29098.91015625
2022-05-24,29305.105826261613,29655.5859375
2022-05-25,29640.32049430891,29562.361328125
2022-05-26,29570.819111238125,29267.224609375
2022-05-27,29362.820277039362,28627.57421875
2022-05-28,28841.581485934174,28814.900390625
2022-05-29,28817.099612693553,29445.95703125
2022-05-30,29284.26250911602,31726.390625
2022-05-31,31118.31520681173,31792.310546875
2022-06-01,31757.03448213994,29799.080078125
2022-06-02,30395.871271487733,30467.48828125
2022-06-03,30447.004505783723,29704.390625
2022-06-04,29784.610228146215,29832.9140625
2022-06-05,29846.012890589078,29906.662109375
2022-06-06,29900.618193975413,31370.671875
2022-06-07,31028.14556865156,31155.478515625
2022-06-08,31186.014458161313,30214.35546875
2022-06-09,30528.340504365744,30111.998046875
2022-06-10,30169.91985977321,29083.8046875
2022-06-11,29401.315801046254,28360.810546875
2022-06-12,28447.557457466406,26762.6484375
2022-06-13,27288.508333037284,22487.388671875
2022-06-14,23874.60514786669,22206.79296875
2022-06-15,22380.64211956685,22572.83984375
2022-06-16,22527.1214236741,20381.650390625
2022-06-17,21004.02593601827,20471.482421875
2022-06-18,20559.29997573995,19017.642578125
2022-06-19,19450.096172982398,20553.271484375
2022-06-20,20348.87666603765,20599.537109375
2022-06-21,20574.85710519736,20710.59765625
2022-06-22,20680.525672951004,19987.029296875
2022-06-23,20189.96754731214,21085.876953125
2022-06-24,20945.319651034086,21231.65625
2022-06-25,21209.559938511404,21502.337890625
2022-06-26,21431.003863530335,21027.294921875
2022-06-27,21112.228611332557,20735.478515625
2022-06-28,20759.22286607512,20280.634765625
2022-06-29,20397.605666130563,20104.0234375
2022-06-30,20118.869596248678,19784.7265625
2022-07-01,19867.067926763775,19269.3671875
2022-07-02,19399.9294627392,19242.255859375
2022-07-03,19259.921343771002,19297.076171875
2022-07-05,19289.50851560059,20238.646484375
