Date,Close,Prediction
2021-07-31,2536.2099609375,2189.4617
2021-08-01,2561.85205078125,2213.0786
2021-08-02,2610.1533203125,2189.6243
2021-08-03,2502.349609375,2387.7334
2021-08-04,2724.619873046875,2174.414
2021-08-05,2827.328857421875,2429.6223
2021-08-06,2890.941650390625,2503.5308
2021-08-07,3157.23876953125,2445.0054
2021-08-08,3013.732666015625,2726.0085
2021-08-09,3167.856201171875,2586.9453
2021-08-10,3141.691162109375,2792.2058
2021-08-11,3164.2451171875,2775.5808
2021-08-12,3043.414306640625,2678.8215
2021-08-13,3322.211669921875,2613.0378
2021-08-14,3265.443359375,2844.8108
2021-08-15,3310.504150390625,2816.791
2021-08-16,3156.509521484375,2697.3352
2021-08-17,3014.845947265625,2625.21
2021-08-18,3020.08984375,2585.3223
2021-08-19,3182.7021484375,2590.9854
2021-08-20,3286.935302734375,2812.3167
2021-08-21,3226.083984375,2636.9744
2021-08-22,3242.115478515625,2641.6243
2021-08-23,3319.25732421875,2610.9214
2021-08-24,3172.456298828125,2884.6992
2021-08-25,3224.915283203125,2675.8755
2021-08-26,3100.325439453125,2756.9365
2021-08-27,3270.600830078125,2595.9226
2021-08-28,3244.4033203125,2713.576
2021-08-29,3227.002685546875,2760.1348
2021-08-30,3224.374267578125,2578.6355
2021-08-31,3433.732666015625,2738.9604
2021-09-01,3834.828125,2907.7236
2021-09-02,3790.989990234375,3289.804
2021-09-03,3940.61474609375,3089.3464
2021-09-04,3887.828369140625,3161.61
2021-09-05,3952.133544921875,3254.5557
2021-09-06,3928.37939453125,3251.5535
2021-09-07,3426.394287109375,3464.632
2021-09-08,3497.315185546875,2736.4084
2021-09-09,3427.340087890625,2978.178
2021-09-10,3211.505859375,2879.7583
2021-09-11,3270.278076171875,2559.9905
2021-09-12,3410.134521484375,2728.5415
2021-09-13,3285.51171875,2716.3848
2021-09-14,3429.169677734375,2730.3801
2021-09-15,3615.28271484375,2671.503
2021-09-16,3571.294921875,3081.2651
2021-09-17,3398.538818359375,3010.9897
2021-09-18,3432.018310546875,2713.4924
2021-09-19,3329.447998046875,2892.5447
2021-09-20,2958.993408203125,2831.4844
2021-09-21,2764.43115234375,2584.6746
2021-09-22,3077.867919921875,2165.3958
2021-09-23,3155.523681640625,2603.2712
2021-09-24,2931.669189453125,2679.6208
2021-09-25,2925.565673828125,2254.021
2021-09-26,3062.265380859375,2277.3206
2021-09-27,2934.138916015625,2569.0083
2021-09-28,2807.296630859375,2566.629
2021-09-29,2853.143310546875,2303.336
2021-09-30,3001.678955078125,2425.7517
2021-10-01,3307.51611328125,2672.2354
2021-10-02,3391.6943359375,2770.927
2021-10-03,3418.358642578125,2726.6433
2021-10-04,3380.089111328125,2835.6216
2021-10-05,3518.5185546875,2876.8623
2021-10-06,3580.56201171875,2953.903
2021-10-07,3587.974853515625,3024.136
2021-10-08,3563.75927734375,3011.5234
2021-10-09,3575.716796875,3012.4333
2021-10-10,3425.852783203125,2929.8286
2021-10-11,3545.35400390625,2844.828
