Date,Close,Prediction
2021-05-17,13379.049805,13279.764
2021-05-18,13303.639648,13510.606
2021-05-19,13299.740234,13493.991
2021-05-20,13535.740234,13612.623
2021-05-21,13470.990234,13549.577
2021-05-24,13661.169922,13473.376
2021-05-25,13657.169922,13589.673
2021-05-26,13738.0,13719.419
2021-05-27,13736.280273,13857.704
2021-05-28,13748.740234,13786.311
2021-06-01,13736.480469,13810.379
2021-06-02,13756.330078,13620.703
2021-06-03,13614.509766,13751.703
2021-06-04,13814.490234,13622.948
2021-06-07,13881.719727,13699.388
2021-06-08,13924.910156,13863.299
2021-06-09,13911.75,13839.966
2021-06-10,14020.330078,13768.84
2021-06-11,14069.419922,13879.312
2021-06-14,14174.139648,13938.43
2021-06-15,14072.860352,14000.928
2021-06-16,14039.679688,14028.098
2021-06-17,14161.349609,14009.889
2021-06-18,14030.379883,13926.302
2021-06-21,14141.480469,13906.723
2021-06-22,14253.269531,13998.082
2021-06-23,14271.730469,13937.466
2021-06-24,14369.709961,14050.447
2021-06-25,14360.389648,14035.962
2021-06-28,14500.509766,14119.005
2021-06-29,14528.330078,14222.112
2021-06-30,14503.950195,14183.496
2021-07-01,14522.379883,14245.478
2021-07-02,14639.330078,14234.919
2021-07-06,14663.639648,14258.789
2021-07-07,14665.05957,14254.865
2021-07-08,14559.780273,14266.021
2021-07-09,14701.919922,14205.892
2021-07-12,14733.240234,14293.475
2021-07-13,14677.650391,14248.834
2021-07-14,14644.950195,14244.654
2021-07-15,14543.129883,14324.939
2021-07-16,14427.240234,14236.892
2021-07-19,14274.980469,14202.93
2021-07-20,14498.879883,14106.114
2021-07-21,14631.950195,14100.862
2021-07-22,14684.599609,14173.479
2021-07-23,14836.990234,14227.447
2021-07-26,14840.709961,14345.502
2021-07-27,14570.27832,14424.503
