Date,Close,Prediction
2021-05-17,216.289993,220.66037
2021-05-18,213.990005,223.85118
2021-05-19,214.350006,218.99483
2021-05-20,213.940002,220.10652
2021-05-21,211.869995,218.94112
2021-05-24,213.429993,220.47562
2021-05-25,211.490005,217.95619
2021-05-26,213.809998,217.02994
2021-05-27,212.800003,219.16245
2021-05-28,214.600006,218.21025
2021-06-01,213.289993,219.33383
2021-06-02,211.910004,218.22237
2021-06-03,211.979996,219.61633
2021-06-04,210.630005,218.31438
2021-06-07,212.919998,217.7529
2021-06-08,209.759995,218.2497
2021-06-09,201.059998,216.73885
2021-06-10,203.199997,214.59593
2021-06-11,203.199997,210.78218
2021-06-14,201.089996,208.3236
2021-06-15,202.339996,208.89368
2021-06-16,200.419998,207.21815
2021-06-17,198.050003,205.37965
2021-06-18,197.770004,204.8771
2021-06-21,203.320007,205.86543
2021-06-22,205.399994,204.34335
2021-06-23,204.020004,206.41365
2021-06-24,206.100006,211.17189
2021-06-25,205.610001,210.59158
2021-06-28,205.229996,211.91322
2021-06-29,207.610001,213.19691
2021-06-30,207.970001,213.47081
2021-07-01,210.220001,214.0646
2021-07-02,211.529999,215.0968
2021-07-06,211.289993,217.45935
2021-07-07,214.259995,217.80156
2021-07-08,212.070007,218.55533
2021-07-09,213.919998,219.26282
2021-07-12,213.330002,219.84825
2021-07-13,211.270004,219.9536
2021-07-14,211.529999,219.6864
2021-07-15,212.860001,218.13242
2021-07-16,210.570007,218.86983
2021-07-19,211.410004,217.28694
2021-07-20,212.460007,218.15
2021-07-21,212.449997,216.98325
2021-07-22,213.229996,217.47238
2021-07-23,211.639999,218.89291
2021-07-26,209.860001,217.79944
2021-07-27,192.519104,216.965
